impression_time,user_id,logged_position,user_affinity,item_quality,price,prior_clicks,clicked
2024-08-11T12:00:00,9,10,0.292,-0.883,27.59,34,0
2024-08-11T12:00:00,10,1,-0.661,0.541,100.58,8,0
2024-08-11T12:00:00,10,2,-0.661,0.195,100.89,57,0
2024-08-11T12:00:00,10,3,-0.661,-0.233,52.16,5,0
2024-08-11T12:00:00,10,4,-0.661,0.828,38.69,39,0
2024-08-11T12:00:00,10,5,-0.661,-0.653,69.93,29,0
2024-08-11T12:00:00,10,6,-0.661,-0.292,9.96,24,0
2024-08-11T12:00:00,10,7,-0.661,0.785,95.1,2,0
2024-08-11T12:00:00,10,8,-0.661,-0.137,74.98,7,0
2024-08-11T12:00:00,10,9,-0.661,-0.212,11.01,60,0
2024-08-11T12:00:00,10,10,-0.661,0.117,35.17,18,0
2024-08-11T12:00:00,11,1,-0.992,-0.644,114.17,10,0
2024-08-11T12:00:00,11,2,-0.992,-0.408,80.63,53,0
2024-08-11T12:00:00,11,3,-0.992,-0.767,60.17,34,0
2024-08-11T12:00:00,11,4,-0.992,-0.043,111.49,16,0
2024-08-11T12:00:00,11,5,-0.992,-0.479,55.04,18,0
2024-08-11T12:00:00,11,6,-0.992,0.122,94.5,3,0
2024-08-11T12:00:00,11,7,-0.992,0.07,43.09,19,0
2024-08-11T12:00:00,11,8,-0.992,0.782,37.15,40,0
2024-08-11T12:00:00,11,9,-0.992,-0.157,86.72,1,0
2024-08-11T12:00:00,11,10,-0.992,0.84,26.52,23,0
2024-08-11T12:00:00,12,1,-0.231,0.606,60.92,3,0
2024-08-11T12:00:00,12,2,-0.231,0.881,90.04,3,1
2024-08-11T12:00:00,12,3,-0.231,0.645,30.58,18,1
2024-08-11T12:00:00,12,4,-0.231,0.248,68.07,48,0
2024-08-11T12:00:00,12,5,-0.231,0.278,113.83,32,0
2024-08-11T12:00:00,12,6,-0.231,-0.081,91.21,3,0
2024-08-11T12:00:00,12,7,-0.231,-0.387,84.0,21,0
2024-08-11T12:00:00,12,8,-0.231,-0.625,10.08,29,0
2024-08-11T12:00:00,12,9,-0.231,0.867,80.92,7,0
2024-08-11T12:00:00,12,10,-0.231,-0.918,90.38,48,0
2024-08-11T12:00:00,13,1,0.674,0.031,12.57,60,1
2024-08-11T12:00:00,13,2,0.674,-0.156,25.91,58,0
2024-08-11T12:00:00,13,3,0.674,-0.676,43.15,0,0
2024-08-11T12:00:00,13,4,0.674,-0.076,68.26,10,0
2024-08-11T12:00:00,13,5,0.674,-0.101,52.09,23,0
2024-08-11T12:00:00,13,6,0.674,0.531,99.91,1,0
2024-08-11T12:00:00,13,7,0.674,0.317,10.9,23,0
2024-08-11T12:00:00,13,8,0.674,0.512,64.58,2,0
2024-08-11T12:00:00,13,9,0.674,-0.464,68.95,57,0
2024-08-11T12:00:00,13,10,0.674,-0.107,15.63,27,0
2024-08-12T12:00:00,0,1,-0.582,-0.812,114.49,36,0
2024-08-12T12:00:00,0,2,-0.582,-0.784,110.89,23,0
2024-08-12T12:00:00,0,3,-0.582,0.811,20.05,27,0
2024-08-12T12:00:00,0,4,-0.582,0.698,9.87,16,0
2024-08-12T12:00:00,0,5,-0.582,-0.493,109.62,12,0
2024-08-12T12:00:00,0,6,-0.582,0.919,37.2,1,0
2024-08-12T12:00:00,0,7,-0.582,0.3,80.28,52,0
2024-08-12T12:00:00,0,8,-0.582,0.391,99.27,10,0
2024-08-12T12:00:00,0,9,-0.582,-0.796,49.29,8,0
2024-08-12T12:00:00,0,10,-0.582,0.514,43.93,24,0
2024-08-12T12:00:00,1,1,-0.592,-0.332,13.08,48,0
2024-08-12T12:00:00,1,2,-0.592,0.44,82.77,25,0
2024-08-12T12:00:00,1,3,-0.592,0.513,29.38,1,0
2024-08-12T12:00:00,1,4,-0.592,-0.379,19.22,4,0
2024-08-12T12:00:00,1,5,-0.592,0.642,100.98,9,0
2024-08-12T12:00:00,1,6,-0.592,-0.19,114.62,18,0
2024-08-12T12:00:00,1,7,-0.592,-0.48,97.34,60,0
2024-08-12T12:00:00,1,8,-0.592,0.5,48.85,55,0
2024-08-12T12:00:00,1,9,-0.592,0.229,50.72,8,0
2024-08-12T12:00:00,1,10,-0.592,0.051,60.56,32,0
2024-08-12T12:00:00,2,1,0.93,0.32,9.87,55,1
2024-08-12T12:00:00,2,2,0.93,-0.695,20.4,15,0
2024-08-12T12:00:00,2,3,0.93,0.341,113.38,36,1
2024-08-12T12:00:00,2,4,0.93,-0.717,112.31,17,0
2024-08-12T12:00:00,2,5,0.93,0.941,114.46,55,0
2024-08-12T12:00:00,2,6,0.93,0.076,102.75,44,0
2024-08-12T12:00:00,2,7,0.93,-0.044,111.79,15,1
2024-08-12T12:00:00,2,8,0.93,0.752,89.75,40,0
2024-08-12T12:00:00,2,9,0.93,0.809,71.32,9,1
2024-08-12T12:00:00,2,10,0.93,-0.491,26.16,29,0
2024-08-12T12:00:00,3,1,0.019,0.01,22.29,57,1
2024-08-12T12:00:00,3,2,0.019,0.971,72.58,57,0
2024-08-12T12:00:00,3,3,0.019,0.558,56.57,15,0
2024-08-12T12:00:00,3,4,0.019,0.302,7.42,9,0
2024-08-12T12:00:00,3,5,0.019,0.357,20.63,41,0
2024-08-12T12:00:00,3,6,0.019,-0.855,32.56,28,0
2024-08-12T12:00:00,3,7,0.019,-0.95,92.4,5,0
2024-08-12T12:00:00,3,8,0.019,0.226,25.91,40,0
2024-08-12T12:00:00,3,9,0.019,-0.712,118.23,50,0
2024-08-12T12:00:00,3,10,0.019,0.234,12.24,11,0
2024-08-12T12:00:00,4,1,-0.117,0.049,49.49,56,0
2024-08-12T12:00:00,4,2,-0.117,0.437,102.28,6,0
2024-08-12T12:00:00,4,3,-0.117,0.887,112.68,26,1
2024-08-12T12:00:00,4,4,-0.117,0.18,19.04,41,1
2024-08-12T12:00:00,4,5,-0.117,0.277,55.54,31,0
2024-08-12T12:00:00,4,6,-0.117,0.97,118.17,17,0
2024-08-12T12:00:00,4,7,-0.117,0.783,9.16,22,0
2024-08-12T12:00:00,4,8,-0.117,0.127,62.34,38,0
2024-08-12T12:00:00,4,9,-0.117,-0.833,89.69,28,0
2024-08-12T12:00:00,4,10,-0.117,-0.36,28.31,42,0
2024-08-12T12:00:00,5,1,0.052,-0.939,43.13,32,0
2024-08-12T12:00:00,5,2,0.052,0.131,48.87,14,1
2024-08-12T12:00:00,5,3,0.052,-0.82,64.28,28,0
2024-08-12T12:00:00,5,4,0.052,0.511,19.34,39,0
2024-08-12T12:00:00,5,5,0.052,0.394,115.11,19,0
2024-08-12T12:00:00,5,6,0.052,-0.154,117.14,47,0
2024-08-12T12:00:00,5,7,0.052,0.978,42.54,51,1
2024-08-12T12:00:00,5,8,0.052,0.217,113.69,48,0
2024-08-12T12:00:00,5,9,0.052,-0.769,66.79,11,0
2024-08-12T12:00:00,5,10,0.052,-0.501,74.47,17,0
2024-08-12T12:00:00,6,1,-0.793,0.254,69.31,58,1
2024-08-12T12:00:00,6,2,-0.793,0.813,13.74,3,1
2024-08-12T12:00:00,6,3,-0.793,0.435,80.04,30,1
2024-08-12T12:00:00,6,4,-0.793,0.114,20.4,39,0
2024-08-12T12:00:00,6,5,-0.793,0.119,102.16,41,0
2024-08-12T12:00:00,6,6,-0.793,0.255,101.33,29,0
2024-08-12T12:00:00,6,7,-0.793,-0.434,64.24,20,0
2024-08-12T12:00:00,6,8,-0.793,-0.527,88.77,7,0
2024-08-12T12:00:00,6,9,-0.793,-0.184,68.77,49,0
2024-08-12T12:00:00,6,10,-0.793,-0.325,28.78,5,0
2024-08-12T12:00:00,7,1,-0.558,-0.921,100.91,0,0
2024-08-12T12:00:00,7,2,-0.558,0.822,98.48,54,0
2024-08-12T12:00:00,7,3,-0.558,0.034,37.41,35,0
2024-08-12T12:00:00,7,4,-0.558,0.808,48.28,8,1
2024-08-12T12:00:00,7,5,-0.558,-0.264,78.89,22,0
2024-08-12T12:00:00,7,6,-0.558,0.871,46.24,33,0
2024-08-12T12:00:00,7,7,-0.558,0.985,77.1,19,0
2024-08-12T12:00:00,7,8,-0.558,-0.052,111.33,15,0
2024-08-12T12:00:00,7,9,-0.558,-0.034,107.34,34,0
2024-08-12T12:00:00,7,10,-0.558,-0.208,104.33,9,0
2024-08-12T12:00:00,8,1,0.256,-0.822,95.47,42,0
2024-08-12T12:00:00,8,2,0.256,-0.754,98.87,30,0
2024-08-12T12:00:00,8,3,0.256,0.675,77.08,15,0
2024-08-12T12:00:00,8,4,0.256,-0.699,118.75,31,0
2024-08-12T12:00:00,8,5,0.256,-0.176,25.97,0,0
2024-08-12T12:00:00,8,6,0.256,-0.638,114.93,16,0
2024-08-12T12:00:00,8,7,0.256,-0.579,43.32,4,0
2024-08-12T12:00:00,8,8,0.256,0.344,48.61,21,0
2024-08-12T12:00:00,8,9,0.256,0.944,43.46,41,0
2024-08-12T12:00:00,8,10,0.256,-0.127,24.65,0,0
2024-08-12T12:00:00,9,1,0.7,0.285,23.45,21,0
2024-08-12T12:00:00,9,2,0.7,0.74,22.05,24,1
2024-08-12T12:00:00,9,3,0.7,-0.936,12.23,49,0
2024-08-12T12:00:00,9,4,0.7,0.191,65.3,3,0
2024-08-12T12:00:00,9,5,0.7,-0.224,105.65,12,0
2024-08-12T12:00:00,9,6,0.7,-0.226,84.54,40,0
2024-08-12T12:00:00,9,7,0.7,-0.627,31.08,43,0
2024-08-12T12:00:00,9,8,0.7,-0.807,103.56,56,0
2024-08-12T12:00:00,9,9,0.7,-0.982,107.47,27,0
2024-08-12T12:00:00,9,10,0.7,-0.503,26.81,34,0
2024-08-12T12:00:00,10,1,0.804,-0.48,107.3,48,1
2024-08-12T12:00:00,10,2,0.804,0.284,92.77,27,1
2024-08-12T12:00:00,10,3,0.804,-0.635,42.25,40,1
2024-08-12T12:00:00,10,4,0.804,-0.6,71.28,51,0
2024-08-12T12:00:00,10,5,0.804,0.454,33.47,49,1
2024-08-12T12:00:00,10,6,0.804,-0.837,97.24,17,0
2024-08-12T12:00:00,10,7,0.804,0.758,101.59,44,0
2024-08-12T12:00:00,10,8,0.804,0.491,76.57,50,0
2024-08-12T12:00:00,10,9,0.804,-0.501,104.3,16,0
2024-08-12T12:00:00,10,10,0.804,0.155,92.51,9,0
2024-08-12T12:00:00,11,1,0.879,0.806,18.48,12,1
2024-08-12T12:00:00,11,2,0.879,0.565,50.36,17,1
2024-08-12T12:00:00,11,3,0.879,-0.981,69.91,39,1
2024-08-12T12:00:00,11,4,0.879,-0.043,84.04,12,0
2024-08-12T12:00:00,11,5,0.879,0.011,46.54,39,0
2024-08-12T12:00:00,11,6,0.879,0.552,23.77,30,1
2024-08-12T12:00:00,11,7,0.879,-0.154,101.24,19,0
2024-08-12T12:00:00,11,8,0.879,0.118,26.5,52,0
2024-08-12T12:00:00,11,9,0.879,-0.329,41.87,34,0
2024-08-12T12:00:00,11,10,0.879,-0.554,50.4,33,0
2024-08-12T12:00:00,12,1,-0.125,0.301,108.75,34,0
2024-08-12T12:00:00,12,2,-0.125,-0.743,70.47,44,0
2024-08-12T12:00:00,12,3,-0.125,-0.327,42.32,0,0
2024-08-12T12:00:00,12,4,-0.125,-0.184,79.35,7,0
2024-08-12T12:00:00,12,5,-0.125,-0.966,39.39,31,0
2024-08-12T12:00:00,12,6,-0.125,-0.406,104.2,17,0
2024-08-12T12:00:00,12,7,-0.125,-0.844,69.86,20,0
2024-08-12T12:00:00,12,8,-0.125,-0.701,70.74,42,0
2024-08-12T12:00:00,12,9,-0.125,-0.405,92.93,3,0
2024-08-12T12:00:00,12,10,-0.125,0.494,33.31,7,0
2024-08-12T12:00:00,13,1,0.377,0.745,53.16,10,0
2024-08-12T12:00:00,13,2,0.377,-0.678,50.98,32,0
2024-08-12T12:00:00,13,3,0.377,-0.016,80.95,20,0
2024-08-12T12:00:00,13,4,0.377,-0.26,117.61,32,0
2024-08-12T12:00:00,13,5,0.377,0.112,80.21,50,0
2024-08-12T12:00:00,13,6,0.377,0.322,36.19,55,0
2024-08-12T12:00:00,13,7,0.377,-0.612,73.92,18,0
2024-08-12T12:00:00,13,8,0.377,0.884,23.7,50,1
2024-08-12T12:00:00,13,9,0.377,-0.235,48.21,56,0
2024-08-12T12:00:00,13,10,0.377,0.425,106.22,27,0
2024-08-13T12:00:00,0,1,0.412,0.146,109.52,18,0
2024-08-13T12:00:00,0,2,0.412,-0.316,108.61,26,0
2024-08-13T12:00:00,0,3,0.412,-0.51,55.67,4,0
2024-08-13T12:00:00,0,4,0.412,0.109,110.0,11,0
2024-08-13T12:00:00,0,5,0.412,0.186,114.04,11,0
2024-08-13T12:00:00,0,6,0.412,0.17,78.77,50,0
2024-08-13T12:00:00,0,7,0.412,-0.323,59.73,37,0
2024-08-13T12:00:00,0,8,0.412,0.572,37.42,47,0
2024-08-13T12:00:00,0,9,0.412,0.33,55.33,7,0
2024-08-13T12:00:00,0,10,0.412,0.926,71.86,27,0
2024-08-13T12:00:00,1,1,0.202,0.305,65.85,53,1
2024-08-13T12:00:00,1,2,0.202,0.955,20.52,54,1
2024-08-13T12:00:00,1,3,0.202,0.907,98.54,0,0
2024-08-13T12:00:00,1,4,0.202,0.06,15.55,49,1
2024-08-13T12:00:00,1,5,0.202,0.443,19.82,5,0
2024-08-13T12:00:00,1,6,0.202,0.702,39.3,29,0
2024-08-13T12:00:00,1,7,0.202,-0.543,55.71,33,0
2024-08-13T12:00:00,1,8,0.202,0.311,95.58,4,0
2024-08-13T12:00:00,1,9,0.202,-0.295,46.31,34,0
2024-08-13T12:00:00,1,10,0.202,0.499,14.5,16,0
2024-08-13T12:00:00,2,1,0.579,0.891,30.36,35,1
2024-08-13T12:00:00,2,2,0.579,0.666,49.01,15,0
2024-08-13T12:00:00,2,3,0.579,-0.321,17.89,38,1
2024-08-13T12:00:00,2,4,0.579,0.593,19.37,43,1
2024-08-13T12:00:00,2,5,0.579,-0.451,82.33,23,0
2024-08-13T12:00:00,2,6,0.579,-0.146,13.53,47,0
2024-08-13T12:00:00,2,7,0.579,-0.944,50.02,39,0
2024-08-13T12:00:00,2,8,0.579,0.525,100.36,2,0
2024-08-13T12:00:00,2,9,0.579,0.093,96.9,8,0
2024-08-13T12:00:00,2,10,0.579,0.407,119.69,39,0
2024-08-13T12:00:00,3,1,-0.363,0.651,56.69,4,0
2024-08-13T12:00:00,3,2,-0.363,-0.833,22.14,48,0
2024-08-13T12:00:00,3,3,-0.363,0.564,119.25,52,0
2024-08-13T12:00:00,3,4,-0.363,-0.639,26.75,13,0
2024-08-13T12:00:00,3,5,-0.363,-0.299,54.96,16,0
2024-08-13T12:00:00,3,6,-0.363,-0.903,52.22,4,0
2024-08-13T12:00:00,3,7,-0.363,0.141,66.53,53,0
2024-08-13T12:00:00,3,8,-0.363,0.852,30.89,58,0
2024-08-13T12:00:00,3,9,-0.363,-0.57,86.8,41,0
2024-08-13T12:00:00,3,10,-0.363,-0.359,62.14,0,0
2024-08-13T12:00:00,4,1,-0.742,-0.482,65.64,41,1
2024-08-13T12:00:00,4,2,-0.742,-0.265,20.22,55,0
2024-08-13T12:00:00,4,3,-0.742,-0.065,114.53,31,0
2024-08-13T12:00:00,4,4,-0.742,-0.624,71.15,39,0
2024-08-13T12:00:00,4,5,-0.742,0.179,14.55,39,1
2024-08-13T12:00:00,4,6,-0.742,0.18,17.25,58,0
2024-08-13T12:00:00,4,7,-0.742,0.909,79.03,17,0
2024-08-13T12:00:00,4,8,-0.742,0.65,7.36,24,0
2024-08-13T12:00:00,4,9,-0.742,-0.783,101.82,31,0
2024-08-13T12:00:00,4,10,-0.742,0.36,9.65,60,0
2024-08-13T12:00:00,5,1,-0.767,-0.001,17.07,59,0
2024-08-13T12:00:00,5,2,-0.767,0.899,115.85,57,0
2024-08-13T12:00:00,5,3,-0.767,-0.461,80.74,55,0
2024-08-13T12:00:00,5,4,-0.767,0.365,82.19,28,0
2024-08-13T12:00:00,5,5,-0.767,0.657,59.86,15,0
2024-08-13T12:00:00,5,6,-0.767,-0.501,109.68,44,0
2024-08-13T12:00:00,5,7,-0.767,-0.196,105.58,23,0
2024-08-13T12:00:00,5,8,-0.767,0.437,36.65,3,0
2024-08-13T12:00:00,5,9,-0.767,-0.056,66.7,3,0
2024-08-13T12:00:00,5,10,-0.767,0.273,69.25,1,0
2024-08-13T12:00:00,6,1,-0.446,-0.647,9.71,42,0
2024-08-13T12:00:00,6,2,-0.446,-0.044,95.55,8,0
2024-08-13T12:00:00,6,3,-0.446,-0.106,100.54,21,0
2024-08-13T12:00:00,6,4,-0.446,-0.26,33.09,34,0
2024-08-13T12:00:00,6,5,-0.446,0.019,111.83,16,0
2024-08-13T12:00:00,6,6,-0.446,-0.48,94.7,12,0
2024-08-13T12:00:00,6,7,-0.446,0.878,47.65,22,0
2024-08-13T12:00:00,6,8,-0.446,-0.775,95.66,16,0
2024-08-13T12:00:00,6,9,-0.446,0.715,25.77,54,0
2024-08-13T12:00:00,6,10,-0.446,-0.291,29.19,32,1
2024-08-13T12:00:00,7,1,0.345,-0.429,48.63,25,1
2024-08-13T12:00:00,7,2,0.345,-0.684,31.53,37,0
2024-08-13T12:00:00,7,3,0.345,-0.131,32.45,34,0
2024-08-13T12:00:00,7,4,0.345,0.916,72.55,50,0
2024-08-13T12:00:00,7,5,0.345,0.178,23.53,23,0
2024-08-13T12:00:00,7,6,0.345,-0.113,25.57,30,0
2024-08-13T12:00:00,7,7,0.345,-0.138,15.73,33,1
2024-08-13T12:00:00,7,8,0.345,0.452,26.52,58,1
2024-08-13T12:00:00,7,9,0.345,-0.976,97.37,0,0
2024-08-13T12:00:00,7,10,0.345,0.52,102.82,1,0
2024-08-13T12:00:00,8,1,0.821,-0.673,53.36,58,1
2024-08-13T12:00:00,8,2,0.821,-0.675,80.03,26,0
2024-08-13T12:00:00,8,3,0.821,0.929,49.31,4,0
2024-08-13T12:00:00,8,4,0.821,0.904,85.71,29,0
2024-08-13T12:00:00,8,5,0.821,-0.15,66.41,35,0
2024-08-13T12:00:00,8,6,0.821,0.397,23.35,31,0
2024-08-13T12:00:00,8,7,0.821,-0.06,99.97,15,0
2024-08-13T12:00:00,8,8,0.821,0.335,79.45,14,1
2024-08-13T12:00:00,8,9,0.821,0.674,67.69,22,0
2024-08-13T12:00:00,8,10,0.821,-0.601,96.43,12,0
2024-08-13T12:00:00,9,1,-0.834,-0.337,59.35,38,0
2024-08-13T12:00:00,9,2,-0.834,0.081,92.71,15,0
2024-08-13T12:00:00,9,3,-0.834,0.443,38.24,30,0
2024-08-13T12:00:00,9,4,-0.834,-0.706,83.71,35,0
2024-08-13T12:00:00,9,5,-0.834,0.494,79.93,49,0
2024-08-13T12:00:00,9,6,-0.834,-0.929,108.39,33,0
2024-08-13T12:00:00,9,7,-0.834,0.711,95.92,42,0
2024-08-13T12:00:00,9,8,-0.834,-0.497,82.93,53,0
2024-08-13T12:00:00,9,9,-0.834,0.271,7.69,8,0
2024-08-13T12:00:00,9,10,-0.834,-0.256,7.97,41,0
2024-08-13T12:00:00,10,1,0.349,-0.159,93.88,29,0
2024-08-13T12:00:00,10,2,0.349,0.215,24.45,40,1
2024-08-13T12:00:00,10,3,0.349,0.347,86.04,55,0
2024-08-13T12:00:00,10,4,0.349,0.361,48.55,4,0
2024-08-13T12:00:00,10,5,0.349,0.868,32.47,36,0
2024-08-13T12:00:00,10,6,0.349,0.792,90.27,21,0
2024-08-13T12:00:00,10,7,0.349,-0.682,33.02,50,0
2024-08-13T12:00:00,10,8,0.349,0.603,68.7,60,1
2024-08-13T12:00:00,10,9,0.349,0.901,52.31,11,0
2024-08-13T12:00:00,10,10,0.349,0.004,89.56,38,0
2024-08-13T12:00:00,11,1,0.465,0.175,102.16,24,0
2024-08-13T12:00:00,11,2,0.465,-0.938,109.66,49,0
2024-08-13T12:00:00,11,3,0.465,-0.17,34.13,9,0
2024-08-13T12:00:00,11,4,0.465,-0.071,70.56,45,0
2024-08-13T12:00:00,11,5,0.465,-0.777,61.62,34,0
2024-08-13T12:00:00,11,6,0.465,0.396,62.63,41,1
2024-08-13T12:00:00,11,7,0.465,-0.524,108.87,26,0
2024-08-13T12:00:00,11,8,0.465,0.173,43.77,26,0
2024-08-13T12:00:00,11,9,0.465,0.666,90.42,27,0
2024-08-13T12:00:00,11,10,0.465,-0.741,8.34,4,0
2024-08-13T12:00:00,12,1,-0.034,-0.294,47.01,38,0
2024-08-13T12:00:00,12,2,-0.034,-0.183,22.37,1,0
2024-08-13T12:00:00,12,3,-0.034,-0.132,67.1,48,0
2024-08-13T12:00:00,12,4,-0.034,-0.2,92.26,19,0
2024-08-13T12:00:00,12,5,-0.034,-0.509,118.8,44,0
2024-08-13T12:00:00,12,6,-0.034,-0.472,27.46,51,0
2024-08-13T12:00:00,12,7,-0.034,-0.934,19.99,57,0
2024-08-13T12:00:00,12,8,-0.034,-0.737,10.72,16,0
2024-08-13T12:00:00,12,9,-0.034,-0.569,8.02,51,0
2024-08-13T12:00:00,12,10,-0.034,-0.143,78.33,56,0
2024-08-13T12:00:00,13,1,0.377,-0.356,70.4,38,0
2024-08-13T12:00:00,13,2,0.377,0.684,84.17,4,0
2024-08-13T12:00:00,13,3,0.377,0.303,110.3,35,0
2024-08-13T12:00:00,13,4,0.377,-0.653,94.96,37,0
2024-08-13T12:00:00,13,5,0.377,-0.577,16.79,11,0
2024-08-13T12:00:00,13,6,0.377,0.818,103.6,29,0
2024-08-13T12:00:00,13,7,0.377,0.795,23.88,5,0
2024-08-13T12:00:00,13,8,0.377,-0.738,46.54,2,0
2024-08-13T12:00:00,13,9,0.377,0.738,14.84,21,1
2024-08-13T12:00:00,13,10,0.377,0.18,111.95,58,0
2024-08-14T12:00:00,0,1,-0.648,-0.655,25.82,36,0
2024-08-14T12:00:00,0,2,-0.648,-0.643,41.17,11,0
2024-08-14T12:00:00,0,3,-0.648,-0.103,22.0,56,1
2024-08-14T12:00:00,0,4,-0.648,0.498,56.07,56,0
2024-08-14T12:00:00,0,5,-0.648,0.388,90.15,23,0
2024-08-14T12:00:00,0,6,-0.648,-0.15,12.85,21,0
2024-08-14T12:00:00,0,7,-0.648,0.573,86.93,4,0
2024-08-14T12:00:00,0,8,-0.648,0.016,30.07,3,0
2024-08-14T12:00:00,0,9,-0.648,0.405,13.54,22,0
2024-08-14T12:00:00,0,10,-0.648,-0.271,71.43,13,0
2024-08-14T12:00:00,1,1,0.873,-0.302,64.52,58,1
2024-08-14T12:00:00,1,2,0.873,-0.261,46.71,45,0
2024-08-14T12:00:00,1,3,0.873,-0.62,105.63,34,0
2024-08-14T12:00:00,1,4,0.873,0.839,34.47,43,0
2024-08-14T12:00:00,1,5,0.873,0.594,35.87,29,1
2024-08-14T12:00:00,1,6,0.873,-0.224,85.84,50,0
2024-08-14T12:00:00,1,7,0.873,-0.703,43.7,8,0
2024-08-14T12:00:00,1,8,0.873,-0.024,31.29,56,0
2024-08-14T12:00:00,1,9,0.873,-0.392,103.23,27,0
2024-08-14T12:00:00,1,10,0.873,0.497,39.41,7,0
2024-08-14T12:00:00,2,1,0.561,0.858,85.12,55,0
2024-08-14T12:00:00,2,2,0.561,-0.105,42.85,36,0
2024-08-14T12:00:00,2,3,0.561,0.686,108.64,59,1
2024-08-14T12:00:00,2,4,0.561,-0.169,44.42,38,0
2024-08-14T12:00:00,2,5,0.561,-0.549,87.99,47,0
2024-08-14T12:00:00,2,6,0.561,-0.863,70.82,47,0
2024-08-14T12:00:00,2,7,0.561,-0.17,62.35,51,1
2024-08-14T12:00:00,2,8,0.561,-0.286,106.59,43,0
2024-08-14T12:00:00,2,9,0.561,0.351,47.94,0,0
2024-08-14T12:00:00,2,10,0.561,-0.564,83.27,22,0
2024-08-14T12:00:00,3,1,-0.145,0.584,88.59,42,0
2024-08-14T12:00:00,3,2,-0.145,-0.424,38.33,25,0
2024-08-14T12:00:00,3,3,-0.145,0.528,110.18,21,0
2024-08-14T12:00:00,3,4,-0.145,-0.913,70.62,7,0
2024-08-14T12:00:00,3,5,-0.145,-0.622,76.08,45,0
2024-08-14T12:00:00,3,6,-0.145,0.936,62.79,11,0
2024-08-14T12:00:00,3,7,-0.145,0.311,116.14,44,0
2024-08-14T12:00:00,3,8,-0.145,0.205,25.84,0,0
2024-08-14T12:00:00,3,9,-0.145,-0.958,77.19,17,0
2024-08-14T12:00:00,3,10,-0.145,-0.643,101.79,33,0
2024-08-14T12:00:00,4,1,0.037,0.228,42.91,27,0
2024-08-14T12:00:00,4,2,0.037,0.462,16.55,47,1
2024-08-14T12:00:00,4,3,0.037,-0.386,55.86,19,0
2024-08-14T12:00:00,4,4,0.037,-0.754,58.05,59,0
2024-08-14T12:00:00,4,5,0.037,-0.699,109.93,8,0
2024-08-14T12:00:00,4,6,0.037,-0.481,20.63,24,0
2024-08-14T12:00:00,4,7,0.037,0.614,72.33,14,0
2024-08-14T12:00:00,4,8,0.037,-0.853,117.87,15,0
2024-08-14T12:00:00,4,9,0.037,0.622,105.28,37,0
2024-08-14T12:00:00,4,10,0.037,0.991,97.18,55,0
2024-08-14T12:00:00,5,1,-0.407,-0.111,71.74,35,0
2024-08-14T12:00:00,5,2,-0.407,-0.688,119.62,32,0
2024-08-14T12:00:00,5,3,-0.407,-0.238,55.47,58,0
2024-08-14T12:00:00,5,4,-0.407,0.928,87.29,27,0
2024-08-14T12:00:00,5,5,-0.407,-0.129,24.24,34,0
2024-08-14T12:00:00,5,6,-0.407,-0.385,112.26,12,0
2024-08-14T12:00:00,5,7,-0.407,0.692,66.29,37,0
2024-08-14T12:00:00,5,8,-0.407,-0.715,116.98,57,0
2024-08-14T12:00:00,5,9,-0.407,0.981,80.18,34,0
2024-08-14T12:00:00,5,10,-0.407,-0.696,84.49,7,0
2024-08-14T12:00:00,6,1,0.447,0.792,16.73,0,1
2024-08-14T12:00:00,6,2,0.447,0.815,117.1,45,1
2024-08-14T12:00:00,6,3,0.447,0.062,102.61,39,0
2024-08-14T12:00:00,6,4,0.447,-0.912,71.63,14,0
2024-08-14T12:00:00,6,5,0.447,0.157,96.94,34,0
2024-08-14T12:00:00,6,6,0.447,-0.899,56.52,13,0
2024-08-14T12:00:00,6,7,0.447,-0.721,14.34,47,0
2024-08-14T12:00:00,6,8,0.447,0.854,66.74,12,1
2024-08-14T12:00:00,6,9,0.447,0.532,103.7,5,1
2024-08-14T12:00:00,6,10,0.447,0.738,72.07,25,0
2024-08-14T12:00:00,7,1,0.014,0.362,27.48,58,0
2024-08-14T12:00:00,7,2,0.014,-0.865,37.51,58,0
2024-08-14T12:00:00,7,3,0.014,0.845,61.52,33,0
2024-08-14T12:00:00,7,4,0.014,0.99,59.76,37,0
2024-08-14T12:00:00,7,5,0.014,-0.186,55.42,38,0
2024-08-14T12:00:00,7,6,0.014,-0.461,70.32,55,0
2024-08-14T12:00:00,7,7,0.014,0.745,88.61,47,0
2024-08-14T12:00:00,7,8,0.014,-0.321,102.74,17,0
2024-08-14T12:00:00,7,9,0.014,0.184,37.54,12,0
2024-08-14T12:00:00,7,10,0.014,-0.029,16.01,34,0
2024-08-14T12:00:00,8,1,0.597,0.112,47.24,55,0
2024-08-14T12:00:00,8,2,0.597,0.982,40.96,40,1
2024-08-14T12:00:00,8,3,0.597,0.307,99.05,21,0
2024-08-14T12:00:00,8,4,0.597,-0.497,53.69,45,0
2024-08-14T12:00:00,8,5,0.597,-0.658,53.63,9,0
2024-08-14T12:00:00,8,6,0.597,0.208,42.68,35,0
2024-08-14T12:00:00,8,7,0.597,0.668,38.51,27,1
2024-08-14T12:00:00,8,8,0.597,0.906,116.36,6,0
2024-08-14T12:00:00,8,9,0.597,-0.739,71.07,22,0
2024-08-14T12:00:00,8,10,0.597,-0.283,19.78,38,0
